Platform,category,country,slot,base_page,placement_type,cpm_rate,cpd_rate
Noon,Valentines Day,ae,noon_ae_clp_valentines_day_clp_hero_banner_3,,hero_3,,
Noon,Valentines Day,sa,noon_sa_clp_valentines_day_clp_atf,,atf,,
Noon,Valentines Day,sa,noon_sa_clp_valentines_day_clp_hero_banner_2,,hero_2,,
Noon,Valentines Day,sa,noon_sa_clp_valentines_day_clp_hero_banner_3,,hero_3,,
Noon,Wearables,ae,noon_ae_clp_wearables_clp_atf,clp_g3,atf,,130
Noon,Wearables,ae,noon_ae_clp_wearables_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Wearables,ae,noon_ae_clp_wearables_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Wearables,ae,noon_ae_clp_wearables_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Wearables,ae,noon_ae_clp_wearables_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Wearables,ae,noon_ae_clp_wearables_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Wearables,ae,noon_ae_clp_wearables_clp_sfu_1,clp_g3,sfu,,125
Noon,Wearables,ae,noon_ae_clp_wearables_clp_sfu_2,clp_g3,sfu,,125
Noon,Wearables,ae,noon_ae_clp_wearables_clp_sfu_3,clp_g3,sfu,,125
Noon,Wearables,eg,noon_eg_clp_wearables_clp_atf,clp_eg_b,atf,,120
Noon,Wearables,eg,noon_eg_clp_wearables_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Wearables,eg,noon_eg_clp_wearables_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Wearables,eg,noon_eg_clp_wearables_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Wearables,eg,noon_eg_clp_wearables_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Wearables,eg,noon_eg_clp_wearables_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Wearables,eg,noon_eg_clp_wearables_clp_sfu1,clp_eg_b,sfu,,90
Noon,Wearables,eg,noon_eg_clp_wearables_clp_sfu2,clp_eg_b,sfu,,90
Noon,Wearables,eg,noon_eg_clp_wearables_clp_sfu3,clp_eg_b,sfu,,90
Noon,Wearables,sa,noon_sa_clp_wearables_clp_atf,clp_g3,atf,,125
Noon,Wearables,sa,noon_sa_clp_wearables_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Wearables,sa,noon_sa_clp_wearables_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Wearables,sa,noon_sa_clp_wearables_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Wearables,sa,noon_sa_clp_wearables_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Wearables,sa,noon_sa_clp_wearables_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Wearables,sa,noon_sa_clp_wearables_clp_sfu_1,clp_g3,sfu,,90
Noon,Wearables,sa,noon_sa_clp_wearables_clp_sfu_2,clp_g3,sfu,,90
Noon,Wearables,sa,noon_sa_clp_wearables_clp_sfu_3,clp_g3,sfu,,90
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_atf,clp_g2,atf,,180
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_sfu_1,clp_g2,sfu,,150
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_sfu_2,clp_g2,sfu,,150
Noon,Women Watches,ae,noon_ae_clp_women_watches_clp_sfu_3,clp_g2,sfu,,150
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_atf,clp_eg_b,atf,,120
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_sfu1,clp_eg_b,sfu,,90
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_sfu2,clp_eg_b,sfu,,90
Noon,Women Watches,eg,noon_eg_clp_women_watches_clp_sfu3,clp_eg_b,sfu,,90
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_atf,clp_g2,atf,,180
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_sfu_1,clp_g2,sfu,,130
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_sfu_2,clp_g2,sfu,,130
Noon,Women Watches,sa,noon_sa_clp_women_watches_clp_sfu_3,clp_g2,sfu,,130
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_atf,clp_g2,atf,,180
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_sfu_1,clp_g2,sfu,,150
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_sfu_2,clp_g2,sfu,,150
Noon,Womens eyewear,ae,noon_ae_clp_womens_eyewear_clp_sfu_3,clp_g2,sfu,,150
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_atf,clp_eg_b,atf,,120
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_sfu1,clp_eg_b,sfu,,90
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_sfu2,clp_eg_b,sfu,,90
Noon,Womens eyewear,eg,noon_eg_clp_womens_eyewear_clp_sfu3,clp_eg_b,sfu,,90
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_atf,clp_g2,atf,,180
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_sfu_1,clp_g2,sfu,,130
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_sfu_2,clp_g2,sfu,,130
Noon,Womens eyewear,sa,noon_sa_clp_womens_eyewear_clp_sfu_3,clp_g2,sfu,,130
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_atf,clp_g2,atf,,180
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_sfu_1,clp_g2,sfu,,150
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_sfu_2,clp_g2,sfu,,150
Noon,Womens Fashion,ae,noon_ae_clp_women_s_fashion_clp_sfu_3,clp_g2,sfu,,150
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_atf,clp_eg_b,atf,,120
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_sfu1,clp_eg_b,sfu,,90
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_sfu2,clp_eg_b,sfu,,90
Noon,Womens Fashion,eg,noon_eg_clp_women_s_fashion_clp_sfu3,clp_eg_b,sfu,,90
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_atf,clp_g2,atf,,180
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_sfu_1,clp_g2,sfu,,130
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_sfu_2,clp_g2,sfu,,130
Noon,Womens Fashion,sa,noon_sa_clp_women_s_fashion_clp_sfu_3,clp_g2,sfu,,130
Noon,Womens Fashion,ae,noon_ae_clp_womens_fashion_brand_carousel,clp_g2,brand_carousel,,
Noon,Beauty Tools,ae,noon_ae_clp_beauty_tools_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,noon_non_sale_events_2,ae,noon_ae_non_sale_events_2_hero_banner_2,sale_page,hero_2,,260
Noon,noon_non_sale_events_2,ae,noon_ae_non_sale_events_2_hero_banner_3,sale_page,hero_3,,260
Noon,noon_non_sale_events_2,ae,noon_ae_non_sale_events_2_atf,sale_page,atf,,370
Noon,noon_non_sale_events_2,ae,noon_ae_non_sale_events_2_brand_carousel,sale_page,brand_carousel,,470
Noon,noon_non_sale_events_2,sa,noon_sa_non_sale_events_2_hero_banner_2,sale_page,hero_2,,350
Noon,noon_non_sale_events_2,sa,noon_sa_non_sale_events_2_hero_banner_3,sale_page,hero_3,,350
Noon,noon_non_sale_events_2,sa,noon_sa_non_sale_events_2_atf,sale_page,atf,,350
Noon,noon_non_sale_events_2,sa,noon_sa_non_sale_events_2_brand_carousel,sale_page,brand_carousel,,400
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_hero_banner_1,clp_g1,hero_1,,
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_hero_banner_2,clp_g1,hero_2,,250
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_hero_banner_3,clp_g1,hero_3,,200
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_hero_banner_4,clp_g1,hero_4,,
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_atf_1,clp_g1,atf,,280
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_atf_2,clp_g1,atf,,280
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_sfu_1,clp_g1,sfu,,200
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_sfu_2,clp_g1,sfu,,200
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_sfu_3,clp_g1,sfu,,200
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_hero_banner_5,clp_g1,hero_5,,
Noon,small_appliances_bonanza,sa,noon_sa_small_appliances_bonanza_hero_banner_6,clp_g1,hero_6,,
